task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
MATH-500/263,math_500,0,True,True,False,stop,stop,593,591,5.301455484193362,5.283575364516486,results/baseline/primary/repeat-0/MATH-500_263.json,results/dflash15/primary/repeat-0/MATH-500_263.json,62b2cb7a8c967ef99935342774a138b3496748dc51d22ef09675163c2d715820,72e7f7b07b5f01877e45b3d05eb5c6244a2d197ba3cd5641874103d9d92ef1b0
MATH-500/264,math_500,0,False,False,False,stop,length,5893,8192,2.244533169239402,3.120179148550684,results/baseline/primary/repeat-0/MATH-500_264.json,results/dflash15/primary/repeat-0/MATH-500_264.json,0df2da3025259d0eb4a175ffab9d38ab89bfc6ee7b0d8bc8e5f7749c349a6259,f10ed93f6a041374057b21b3bd5c9b0717f2ff1759469ac05b96e7aef8cd38ad
MATH-500/265,math_500,0,True,True,True,stop,stop,436,436,5.683467268557632,5.683467268557632,results/baseline/primary/repeat-0/MATH-500_265.json,results/dflash15/primary/repeat-0/MATH-500_265.json,6d0e1c93b93e31b9c91b2d7ec4cddbb6e67edaf321e8bd2d5cc998dc0c8172f0,67a2344827d0249fe17fa77f31c16b672561ae8dcd2d1f14182a75c127cf3180
MATH-500/266,math_500,0,True,True,False,stop,stop,530,510,4.5520241585809185,4.380249662030695,results/baseline/primary/repeat-0/MATH-500_266.json,results/dflash15/primary/repeat-0/MATH-500_266.json,ad3105136875a7a800319913d3f908436cd590ce6013738cf32b43c64f064480,c59d68ebf0c7bfb16a5f3e410940d9d1e4dd22ca27a2b63016da47951317d0e9
MATH-500/267,math_500,0,True,True,False,stop,stop,660,618,5.185799653991011,4.85579422146431,results/baseline/primary/repeat-0/MATH-500_267.json,results/dflash15/primary/repeat-0/MATH-500_267.json,076a5bba9b9596d0d603abb54dc67cf734654818dd02cf529c7f81841bb8d8ca,98612d6e8e985085cf99089493c961dcd5d9ea082154ef5a5fc1391a6087b80a
MATH-500/268,math_500,0,True,True,False,stop,stop,562,587,4.889504959139432,5.107009628140297,results/baseline/primary/repeat-0/MATH-500_268.json,results/dflash15/primary/repeat-0/MATH-500_268.json,8de2c7e36d0dcbc5fa73bb55766ac12d3ab9ff0ec094ca957525bcfe64aeba72,3617e87fb8ba7eb645a2e60fa0faaa1c5732526b64c531a57304a3540e36be1a
MATH-500/269,math_500,0,True,True,True,stop,stop,408,408,4.634127574633264,4.634127574633264,results/baseline/primary/repeat-0/MATH-500_269.json,results/dflash15/primary/repeat-0/MATH-500_269.json,65ea8bff6cdfadf2dde07aa7001cdb8dccf0c952977590842e8103759ba76a4e,34ee0245b5ca06eccf54e7b2820c03280771eefb73e1f50a018ff14c7f36b1ae
MATH-500/270,math_500,0,True,True,False,stop,stop,572,570,5.435189587459347,5.4161854280626365,results/baseline/primary/repeat-0/MATH-500_270.json,results/dflash15/primary/repeat-0/MATH-500_270.json,32c0484f92d0e11f97380df436d886c0088ca1912c9e3a693d551cc60968e70c,cf1ef4b15c50bdde10bc01c3492211d00c1fb4d05a0026682660ede6481c17a6
MATH-500/271,math_500,0,True,True,True,stop,stop,579,579,5.5036981869249875,5.5036981869249875,results/baseline/primary/repeat-0/MATH-500_271.json,results/dflash15/primary/repeat-0/MATH-500_271.json,0464d9e0cfca29256e87ee7ae8b4565cc53bd80982cc61c842904c784cb0caeb,0d2d596e392f32e72397a9ff10887b8d169963a9a3dcb1a27bff7193309d3b32
MATH-500/272,math_500,0,True,True,True,stop,stop,1128,1128,5.103007032482729,5.103007032482729,results/baseline/primary/repeat-0/MATH-500_272.json,results/dflash15/primary/repeat-0/MATH-500_272.json,21cf695c22f837e70eef91881018c34a6d4b72c706ef350d810e61a9181e737e,525a6c60848c0a76235c9466033712c081140928c433685e4f1d2141d0760492
MATH-500/273,math_500,0,True,False,False,stop,stop,751,685,4.84059841019284,4.415192957366306,results/baseline/primary/repeat-0/MATH-500_273.json,results/dflash15/primary/repeat-0/MATH-500_273.json,1ff5d08dc2ee8247b91ea3edd8a3121f30630cd84d469c1d85222a05bcaa07f9,3e4939c1f5ce19f33d32a41b130b91a037b5baf7bc5c17ab06d98970cc18b784
MATH-500/274,math_500,0,True,True,False,stop,stop,958,779,4.054429651526814,3.296869205155937,results/baseline/primary/repeat-0/MATH-500_274.json,results/dflash15/primary/repeat-0/MATH-500_274.json,e12b161e7cfeafca67e4e0e1457ca6611df464609b7ed971d2ee5874986d373c,87bbc0432cf24ae2470284a9a4fcf45c13846c815e814f4132ec4801066d3586
MATH-500/275,math_500,0,True,True,True,stop,stop,316,316,5.566823759264625,5.566823759264625,results/baseline/primary/repeat-0/MATH-500_275.json,results/dflash15/primary/repeat-0/MATH-500_275.json,b6b1b6856b92163269c49b3c796172d86dfc1e977d13ef0c000753c38f001939,4517e1863c8c67e1e8e70f151c84442c0c1ca837630b55b3874efcea0e1019c8
MATH-500/276,math_500,0,True,True,False,stop,stop,1065,1062,4.643863891741057,4.630782585003758,results/baseline/primary/repeat-0/MATH-500_276.json,results/dflash15/primary/repeat-0/MATH-500_276.json,89da4dd387de37e71f2513ef6e8ed0d076c744854cad4ef53eb77180a81a2a1d,f5899fff5100bbf04c6e71833d93b53fd1a84774a6ced0a0962605ff64718ca2
MATH-500/277,math_500,0,True,True,True,stop,stop,418,418,3.8833271843679418,3.8833271843679418,results/baseline/primary/repeat-0/MATH-500_277.json,results/dflash15/primary/repeat-0/MATH-500_277.json,5a1a4c09de6a82f452c24a196ae3dc782ee499fcac91572c66cb28e1f6b6eb43,506f63337677e391459fa570442edaf8994bffc9636e22efc0c50d3aa333b7f5
MATH-500/278,math_500,0,True,True,True,stop,stop,668,668,5.172323217033902,5.1723232170339015,results/baseline/primary/repeat-0/MATH-500_278.json,results/dflash15/primary/repeat-0/MATH-500_278.json,143d82651d9b7d1425294c1d7e6a5fe25bb5f31ae51b7487a776a54f31c6dc0c,f3b1bcf6850236a08d20f3eded5928bf9fbdcee146d5a6dcc668544333a35f07
MATH-500/279,math_500,0,True,True,False,stop,stop,676,681,6.374894852832332,6.422046441980501,results/baseline/primary/repeat-0/MATH-500_279.json,results/dflash15/primary/repeat-0/MATH-500_279.json,976450f768171ec3f1a387115a56f172e7d2d6954349083b6c12c9cd42ed86cb,5c4511c2bb295dfb445a710953c76131eb562cc4219170c71b4d08ad4ca9a27e
MATH-500/280,math_500,0,True,True,False,stop,stop,650,750,3.973468257177424,4.584771065973951,results/baseline/primary/repeat-0/MATH-500_280.json,results/dflash15/primary/repeat-0/MATH-500_280.json,f7b5b896ac37cbf3aa115b73a69627b842d3285bebbf658b48459c6be51cf924,9323ea10bcac3d90f29c04264417884aae1aa96af43a554b8e6ef7ebeae7921b
MATH-500/281,math_500,0,True,True,False,stop,stop,3778,6569,1.9386668391406547,3.3708582494216413,results/baseline/primary/repeat-0/MATH-500_281.json,results/dflash15/primary/repeat-0/MATH-500_281.json,43ba2ffaacfd0dd2f929e182ca35778afaae274ed3fea7f39a96ddd3f6f1a0e8,fdeffbe2ed059404da89e39e2d91f20d20dfc6c7c4a81c8fb7360c2767b7f29a
MATH-500/282,math_500,0,True,True,False,stop,stop,806,739,7.239658507463501,6.637850666272367,results/baseline/primary/repeat-0/MATH-500_282.json,results/dflash15/primary/repeat-0/MATH-500_282.json,1c71de142ba3ddf418a85807a89864f32fb7faa842e4df6e35fab709a0791806,d0d29479e13bf492ef08ffa862c2d02ae52dbcdc154de5db8df3b1ae44422774
MATH-500/283,math_500,0,True,True,True,stop,stop,460,460,4.5102532993961155,4.5102532993961155,results/baseline/primary/repeat-0/MATH-500_283.json,results/dflash15/primary/repeat-0/MATH-500_283.json,41068000cdbd47433d85c8662981b01a0a4cb0408772d5c8c8612d753232365f,d3634bc0d8b016bd24f15c75078448f571102ccf52dd4ba3eeb503a7cab800a5
MATH-500/284,math_500,0,False,False,False,stop,stop,3194,3468,5.16873980464624,5.612144534287151,results/baseline/primary/repeat-0/MATH-500_284.json,results/dflash15/primary/repeat-0/MATH-500_284.json,e1daaa034df4227a4b79ac467c154e00bda0b326dbdaa16a4242f2efcdea53d0,cc27d7c4c65ae74de5197d6575158bf92bd9be8dd58d98e0227e34f64354aabb
MATH-500/285,math_500,0,True,True,False,stop,stop,1930,1868,5.0952134598803775,4.931533027490438,results/baseline/primary/repeat-0/MATH-500_285.json,results/dflash15/primary/repeat-0/MATH-500_285.json,b326f5a9eb39c6693406036386041fa6e4ad8819af6409de53cedc10648b4eda,527c05e777278aaff0e75b7f603499d63690547157b7d941bd2ffffbc9b48e8b
MATH-500/286,math_500,0,True,True,False,stop,stop,4470,4365,5.080263620077377,4.96092856859905,results/baseline/primary/repeat-0/MATH-500_286.json,results/dflash15/primary/repeat-0/MATH-500_286.json,76f1a47d59c5ef8dd7066d77aeba07e7e047ee9772966cc6382a2016883d44ad,e04d6bf3f1cc3a8ac678b87e505151709b621c9930998544ca51ec72d65dd26d
MATH-500/287,math_500,0,True,True,False,stop,stop,1107,1117,4.785654344949816,4.828885188174296,results/baseline/primary/repeat-0/MATH-500_287.json,results/dflash15/primary/repeat-0/MATH-500_287.json,53bf84fd1f1e503ad813e2486b8d549ff460dbb83a00fb124f4560e71f42e0ba,fcd6bedc8b558558f235bc6ffaac3b6a40e829e565d612b76943a2698766c228
MATH-500/288,math_500,0,True,True,False,stop,stop,1406,1415,6.16608234105304,6.205552284914688,results/baseline/primary/repeat-0/MATH-500_288.json,results/dflash15/primary/repeat-0/MATH-500_288.json,78017f1c15df18fe271c64b9e7049568c740217b894197aa90d334dc764591d4,7e96543e5fc35a698fc294c73125ee2a7fab04d5d3914cfe7023abdb3376e88f
MATH-500/289,math_500,0,True,True,False,stop,stop,1303,1294,6.138082598537791,6.095686018808826,results/baseline/primary/repeat-0/MATH-500_289.json,results/dflash15/primary/repeat-0/MATH-500_289.json,78729fdea6a04a68c2aa25ff08b0b0ce00e73e5e48afad019eb0f1f8a3699e12,66283ef4d55ba90c802300f03614ea31d0e430ce18d34fe5c300ff8645bf532e
MATH-500/290,math_500,0,True,True,False,stop,stop,1093,966,7.252761693112697,6.410034579640316,results/baseline/primary/repeat-0/MATH-500_290.json,results/dflash15/primary/repeat-0/MATH-500_290.json,ef88b8c5de07eee6f8e3da3703ad20bcadcfc8aa874abb91659dc35dd6367484,c79a31bdcc96d7a02f84dc4805831faf93d92422ae4a552bf0d963f948612c14
MATH-500/291,math_500,0,True,True,True,stop,stop,682,682,5.056172686565077,5.056172686565076,results/baseline/primary/repeat-0/MATH-500_291.json,results/dflash15/primary/repeat-0/MATH-500_291.json,93d02e23d33dca7fb299163bcdaf63f16108d171cb44c7e3018d17bd365f152f,d9e0bdde90c3a321674090d8ce9e3a45156d21f59b2b0250cac16dc6c21dc523
MATH-500/292,math_500,0,True,True,True,stop,stop,1732,1732,7.337245841874501,7.337245841874501,results/baseline/primary/repeat-0/MATH-500_292.json,results/dflash15/primary/repeat-0/MATH-500_292.json,a2fbe81bfa672455040d704d2bbb55004665e9b1014a7ef65bcb2af9beb7db22,30c9e2ccc92df94ec7fbb32ce370b56bc582d703456a0b7e5229efc9f31c89ca
MATH-500/293,math_500,0,True,True,False,stop,stop,609,582,6.036604520874807,5.768971808126663,results/baseline/primary/repeat-0/MATH-500_293.json,results/dflash15/primary/repeat-0/MATH-500_293.json,097ef1bf477e735cde8d0dbecad4c018212aee2a54d23095cf8eda3f990cb947,86b078954b34ac6a9f6dc57692b23bc60cf84b8601944078391bdd2e3047c8b9
MATH-500/294,math_500,0,True,True,False,stop,stop,1270,1740,3.7510444671167598,5.139226277782017,results/baseline/primary/repeat-0/MATH-500_294.json,results/dflash15/primary/repeat-0/MATH-500_294.json,c2dbaddb4f4cc550b93682098afdcb966e83f786f1421ab1b8e395a655010530,09f1b2face4ba4f39d0efa1b8b701b6a21f177ff40a59212625548db0d90d706
MATH-500/295,math_500,0,True,True,False,stop,stop,1322,1384,4.387017643132857,4.592762797349375,results/baseline/primary/repeat-0/MATH-500_295.json,results/dflash15/primary/repeat-0/MATH-500_295.json,aa3cd100faaccc78f896a13ef368aa4a40126a29e3fabc2d52b3bbe89113d0fc,c1bf8d80c9f6b5a746e8c9a93a971af58a251cb935954628fd945909eaa3804e
MATH-500/296,math_500,0,True,True,False,stop,stop,1512,1425,4.876683512356901,4.596080691209381,results/baseline/primary/repeat-0/MATH-500_296.json,results/dflash15/primary/repeat-0/MATH-500_296.json,c503864398accafe60c8a63ed2d53277541d1bf091bb1a4335f7d57e90e8769f,75fb0eb483cb01b0d4c2bab956885f40a021a8fca0a50d28ea7a40675f6f0c34
MATH-500/297,math_500,0,True,True,False,stop,stop,980,887,5.588559819170752,5.058216897555569,results/baseline/primary/repeat-0/MATH-500_297.json,results/dflash15/primary/repeat-0/MATH-500_297.json,99cad43e8b8ae654c2f7a009cee0003a8c3d2bba624f37be746be13443643f2e,8feeb84bf5ab07dbc7dd734068bdcd7d6fa79315adaa021d6d733e3e74617862
MATH-500/298,math_500,0,True,True,False,stop,stop,1311,1318,6.937517375687675,6.974559802560149,results/baseline/primary/repeat-0/MATH-500_298.json,results/dflash15/primary/repeat-0/MATH-500_298.json,72be08a3b69b30cef6671e7578f189ff0d529d55c20a7352ce44dad02f7bde92,0949c3034426bbbc466f7489c3fd0555f1ac91c90cccc9150b3c613bbb2bae65
MATH-500/299,math_500,0,True,True,False,stop,stop,732,730,5.47091513822864,5.455967282659708,results/baseline/primary/repeat-0/MATH-500_299.json,results/dflash15/primary/repeat-0/MATH-500_299.json,07fa124c98f085803b7fa9521585fbe51ff6e2c8715393e32b5f7d43f7eb142d,e2fbb996b300418fc9afe436e1d32c28d165954d09f76daa7bf036bc61b88ce9
MATH-500/300,math_500,0,True,True,False,stop,stop,654,659,2.8600078562338567,2.881873359721883,results/baseline/primary/repeat-0/MATH-500_300.json,results/dflash15/primary/repeat-0/MATH-500_300.json,18162bfd946ee9b2775f4a22e21e54949ab33d63dfe2077d2bbd4b9dc199fff9,0c12ae45791a2b6cbe5dc7a88a5d7d237f0448c901a6fd805500924639a4a26a
MATH-500/301,math_500,0,True,True,False,stop,stop,602,650,4.712424194919334,5.088165658966059,results/baseline/primary/repeat-0/MATH-500_301.json,results/dflash15/primary/repeat-0/MATH-500_301.json,e84fbf25627019a2702d8b581a1c498dbe23900f335c9eb6b18ab727a26cf089,87f38384af4e2384d68ccaf06e698b20c8e505523fae2b38511c94f5b1dab6d6
MATH-500/302,math_500,0,True,True,False,stop,stop,3165,2193,7.179897185086019,4.9748861064434875,results/baseline/primary/repeat-0/MATH-500_302.json,results/dflash15/primary/repeat-0/MATH-500_302.json,d714bf1cf2bc5b5054b6a3171d74246779f2c1f4bfde6b138a5c6e40fcc2c8e0,eadcf87221e4870c930e367c1b6677d1b9137426988d7db5482959abbb72cec8
MATH-500/303,math_500,0,True,True,False,stop,stop,1130,1193,4.1964654162742985,4.430427647447113,results/baseline/primary/repeat-0/MATH-500_303.json,results/dflash15/primary/repeat-0/MATH-500_303.json,4750601216110a6e06b3d773de89bcfc7c2041fdd0418e69a8f78ed8d09286f8,f9a380ef08677044c5deeb24325df0231b77d7a8b671f0949e0c8ade4231e45b
MATH-500/304,math_500,0,True,True,False,stop,stop,1107,1105,5.976941269262052,5.966142820717767,results/baseline/primary/repeat-0/MATH-500_304.json,results/dflash15/primary/repeat-0/MATH-500_304.json,3e4d8d713a0076137f91dd42d29a602d08801588bb41d654c13b47b99d226e63,6819110a20dc1a62a481db2daf33b0c79287ed66e6530025d9972b7c2691c7e6
